contagious	-1.4	0.91652	[-2, -2, -2, 0, -1, -1, -2, 0, -1, -3]
contempt	-2.8	0.6	[-3, -3, -4, -2, -3, -2, -3, -3, -2, -3]
contemptibilities	-2.0	1.09545	[-2, 1, -2, -2, -3, -3, -3, -2, -2, -2]
contemptibility	-0.9	1.51327	[-2, -1, -3, -1, 0, -3, -1, 1, 2, -1]
contemptible	-1.6	1.68523	[-2, -2, -3, -3, -2, -3, -1, -3, 1, 2]
contemptibleness	-1.9	0.7	[-2, -2, -1, -2, -2, -1, -1, -2, -3, -3]
contemptibly	-1.4	1.49666	[-3, 0, -2, -3, -2, -2, -1, -3, 1, 1]
contempts	-1.0	1.48324	[-2, -2, -1, 0, 1, -1, -2, -3, 2, -2]
contemptuous	-2.2	1.83303	[-2, -3, -4, -2, -3, -3, 3, -2, -3, -3]
contemptuously	-2.4	0.8	[-1, -3, -2, -3, -3, -2, -1, -3, -3, -3]
contemptuousness	-1.1	1.57797	[-3, -1, -2, 3, -2, 0, -1, -1, -2, -2]
contend	0.2	1.07703	[0, 0, 1, 1, -2, 1, -1, 0, 2, 0]
contender	0.5	1.0247	[1, 3, -1, 0, 0, 1, 0, 1, 0, 0]
contented	1.4	1.56205	[1, 1, 3, 2, 2, 2, -3, 2, 2, 2]
contentedly	1.9	0.9434	[3, 1, 2, 3, 2, 3, 0, 2, 1, 2]
contentedness	1.4	0.4899	[1, 2, 1, 1, 2, 2, 2, 1, 1, 1]
contentious	-1.2	1.4	[-2, -2, -2, -2, -2, -2, -1, 2, 1, -2]
contentment	1.5	1.74642	[2, 1, 3, 2, 2, 1, 2, 4, 1, -3]
contestable	0.6	1.0198	[2, -1, 1, 0, 1, -1, 1, 1, 2, 0]
contradict	-1.3	0.78102	[-2, -1, -1, 0, -2, 0, -1, -2, -2, -2]
contradictable	-1.0	0.63246	[-1, -1, -2, 0, -1, -1, 0, -1, -1, -2]
contradicted	-1.3	0.45826	[-1, -1, -1, -1, -2, -1, -2, -1, -1, -2]
contradicting	-1.3	0.9	[-2, -2, -2, -1, -2, -1, 1, -1, -1, -2]
contradiction	-1.0	0.89443	[-1, 0, 0, -1, 0, -3, -2, -1, -1, -1]
contradictions	-1.3	0.78102	[0, -2, -1, -2, -1, -2, -1, 0, -2, -2]
contradictious	-1.9	1.04403	[-2, -3, 0, -3, -3, -1, -2, -1, -1, -3]
contradictor	-1.0	0.63246	[-1, -1, -1, -2, -1, -2, 0, 0, -1, -1]
contradictories	-0.5	1.11803	[-1, 0, -1, -2, 2, 1, -1, -1, -1, -1]
contradictorily	-0.9	1.3	[0, -1, -1, -1, -3, -1, 1, 1, -3, -1]
contradictoriness	-1.4	0.4899	[-2, -1, -1, -1, -2, -1, -1, -2, -2, -1]
contradictors	-1.6	0.66332	[-1, -2, -1, -2, -1, -1, -3, -1, -2, -2]
contradictory	-1.4	0.4899	[-1, -2, -1, -2, -1, -1, -1, -1, -2, -2]
contradicts	-1.4	0.66332	[-1, -2, -1, -2, -2, -2, 0, -1, -1, -2]
controversial	-0.8	0.87178	[0, 0, -1, 1, -2, -1, -1, -1, -1, -2]
controversially	-1.1	1.04403	[0, -1, -1, -2, -1, -2, -1, 1, -3, -1]
convince	1.0	0.89443	[-1, 2, 2, 1, 1, 0, 1, 1, 2, 1]
convinced	1.7	0.64031	[2, 1, 1, 2, 1, 2, 2, 2, 1, 3]
convincer	0.6	0.66332	[2, 0, 1, 0, 1, 1, 0, 0, 0, 1]
convincers	0.3	0.64031	[0, 0, 0, 0, 0, 1, 0, 0, 0, 2]
convinces	0.7	0.78102	[1, 0, 2, 0, 1, 0, 0, 0, 1, 2]
convincing	1.7	0.9	[2, 2, 0, 3, 3, 1, 1, 2, 2, 1]
convincingly	1.6	0.66332	[3, 2, 1, 1, 1, 2, 2, 1, 2, 1]
convincingness	0.7	1.34536	[0, 0, 0, 1, -2, 2, 0, 3, 1, 2]
convivial	1.2	1.16619	[1, 2, -2, 2, 1, 2, 2, 1, 2, 1]
cool	1.3	0.64031	[1, 1, 2, 1, 1, 1, 2, 2, 2, 0]
cornered	-1.1	0.83066	[-1, -1, -3, -1, 0, -1, 0, -1, -2, -1]
corpse	-2.7	1.18743	[-3, -4, 0, -4, -3, -3, -3, -1, -3, -3]
costly	-0.4	1.0198	[-1, 0, -1, -1, 2, -1, -1, 1, -1, -1]
courage	2.2	0.74833	[2, 3, 1, 2, 3, 2, 3, 3, 1, 2]
courageous	2.4	0.4899	[2, 3, 3, 3, 3, 2, 2, 2, 2, 2]
courageously	2.3	0.78102	[3, 3, 3, 1, 3, 3, 2, 2, 2, 1]
courageousness	2.1	0.7	[3, 3, 1, 2, 1, 2, 2, 2, 3, 2]
courteous	2.3	0.45826	[2, 2, 2, 3, 3, 2, 3, 2, 2, 2]
courtesy	1.5	0.67082	[1, 1, 2, 3, 1, 2, 1, 1, 2, 1]
cover-up	-1.2	1.16619	[-1, -1, -4, -1, 0, 0, -2, 0, -1, -2]
coward	-2.0	0.63246	[-3, -3, -1, -2, -2, -1, -2, -2, -2, -2]
cowardly	-1.6	0.8	[-1, -1, -1, -3, -1, -2, -3, -2, -1, -1]
coziness	1.5	1.11803	[2, 3, 1, 3, 1, 2, 2, -1, 1, 1]
cramp	-0.8	1.66132	[0, -1, -1, -3, -3, 1, -2, 1, -2, 2]
crap	-1.6	0.66332	[-1, -1, -2, -2, -1, -2, -3, -1, -1, -2]
crappy	-2.6	0.8	[-1, -3, -3, -2, -3, -4, -2, -2, -3, -3]
crash	-1.7	1.18743	[-2, -3, -2, -1, -2, 0, 0, -1, -4, -2]
craze	-0.6	1.49666	[0, -3, -1, -1, -2, 0, 0, -1, 3, -1]
crazed	-0.5	2.24722	[-2, -1, 3, -3, -3, 1, 1, -1, 3, -3]
crazes	0.2	1.6	[-2, -1, 3, -1, -1, 1, 2, 0, 2, -1]
crazier	-0.1	1.7	[2, -2, -2, 0, -1, 1, 3, 1, -1, -2]
craziest	-0.2	2.13542	[2, -2, -3, 3, -2, 0, 2, 2, -2, -2]
crazily	-1.5	0.67082	[-2, -1, -1, -2, -1, -3, -2, -1, -1, -1]
craziness	-1.6	0.66332	[-2, 0, -2, -1, -2, -1, -2, -2, -2, -2]
crazinesses	-1.0	1.48324	[1, -2, -2, 2, -1, 0, -2, -1, -3, -2]
crazing	-0.5	0.80623	[0, 0, 0, 0, -2, -1, -2, 0, 0, 0]
crazy	-1.4	1.35647	[-2, -1, -1, -2, -3, -2, -3, -1, 2, -1]
crazyweed	0.8	0.9798	[2, 0, 0, 0, 0, 2, 2, 0, 2, 0]
create	1.1	1.13578	[1, 1, 1, 2, 3, 0, 0, 0, 3, 0]
created	1.0	0.7746	[2, 0, 0, 1, 1, 2, 0, 1, 1, 2]
creates	1.1	0.83066	[2, 0, 0, 1, 1, 2, 0, 1, 2, 2]
creatin	0.1	0.53852	[0, 0, 0, 1, 0, 0, 0, 1, -1, 0]
creatine	0.2	0.6	[0, 0, 0, 0, 0, 0, 0, 0, 0, 2]
creating	1.2	1.249	[0, 0, 0, 0, 4, 1, 1, 2, 2, 2]
creatinine	0.4	1.2	[0, 0, 0, 4, 0, 0, 0, 0, 0, 0]
creation	1.1	0.83066	[2, 1, 1, 2, 0, 0, 0, 1, 2, 2]
creationism	0.7	0.9	[2, 0, 0, 0, 0, 0, 2, 0, 2, 1]
creationisms	1.1	1.37477	[2, 4, 0, 3, 0, 0, 1, 1, 0, 0]
creationist	0.8	0.9798	[2, 0, 0, 0, 0, 0, 2, 0, 2, 2]
creationists	0.5	0.67082	[0, 0, 0, 1, 1, 0, 2, 0, 1, 0]
creations	1.6	0.91652	[3, 2, 1, 1, 1, 3, 1, 2, 2, 0]
creative	1.9	0.53852	[2, 1, 2, 2, 2, 1, 3, 2, 2, 2]
creatively	1.5	0.80623	[2, 2, 1, 0, 2, 2, 2, 0, 2, 2]
creativeness	1.8	1.07703	[3, 2, 1, 0, 2, 2, 2, 0, 3, 3]
creativities	1.7	1.00499	[2, 2, 1, 0, 3, 2, 2, 0, 2, 3]
creativity	1.6	0.8	[2, 1, 2, 2, 3, 2, 0, 2, 1, 1]
credit	1.6	0.91652	[1, 1, 0, 2, 3, 3, 2, 2, 1, 1]
creditabilities	1.4	1.28062	[0, 3, -1, 2, 2, 2, 1, 2, 0, 3]
creditability	1.9	1.3	[3, 0, 4, 0, 1, 1, 3, 2, 2, 3]
creditable	1.8	0.6	[2, 1, 1, 1, 2, 2, 3, 2, 2, 2]
creditableness	1.2	0.74833	[1, 1, 1, 3, 2, 1, 0, 1, 1, 1]
creditably	1.7	0.78102	[3, 1, 1, 0, 2, 2, 2, 2, 2, 2]
credited	1.5	1.11803	[1, 1, 1, 0, 3, 2, 0, 3, 1, 3]
crediting	0.6	0.4899	[1, 0, 0, 0, 1, 1, 1, 0, 1, 1]
creditor	-0.1	1.44568	[-2, -1, 1, -2, -1, 1, 2, -1, 2, 0]
credits	1.5	1.0247	[2, -1, 2, 0, 2, 2, 2, 2, 2, 2]
creditworthiness	1.9	1.3	[4, 0, 3, 1, 2, 1, 4, 2, 1, 1]
creditworthy	2.4	0.66332	[3, 3, 3, 1, 2, 3, 3, 2, 2, 2]
crestfallen	-2.5	0.67082	[-2, -3, -3, -2, -3, -2, -4, -2, -2, -2]
cried	-1.6	0.8	[-1, -3, -1, -2, -2, -2, 0, -2, -1, -2]
cries	-1.7	0.64031	[-1, -3, -1, -2, -2, -2, -1, -2, -1, -2]
crime	-2.5	0.80623	[-3, -3, -4, -2, -2, -1, -2, -2, -3, -3]
criminal	-2.4	0.91652	[-3, -2, -4, -3, -1, -2, -3, -2, -1, -3]
criminals	-2.7	0.9	[-2, -2, -1, -3, -3, -4, -4, -3, -2, -3]
crisis	-3.1	0.7	[-3, -2, -4, -3, -3, -2, -4, -4, -3, -3]
critic	-1.1	0.53852	[-1, 0, -2, -1, -1, -1, -1, -1, -2, -1]
critical	-1.3	0.78102	[-2, 0, -1, -1, -1, -2, -1, -3, -1, -1]
criticise	-1.9	0.53852	[-2, -1, -2, -2, -2, -2, -3, -1, -2, -2]
criticised	-1.8	0.4	[-2, -2, -1, -2, -2, -2, -1, -2, -2, -2]
criticises	-1.3	1.26886	[-2, -1, -1, -1, 2, -1, -3, -2, -2, -2]
criticising	-1.7	0.78102	[-1, -1, -1, -3, -1, -2, -2, -2, -1, -3]
criticism	-1.9	0.53852	[-2, -1, -2, -2, -2, -2, -3, -1, -2, -2]
criticisms	-0.9	1.37477	[-1, -1, 1, -1, -2, -2, -1, -3, 2, -1]
criticizable	-1.0	0.63246	[-1, -2, 0, -1, -2, -1, 0, -1, -1, -1]
criticize	-1.6	1.0198	[-2, -1, 0, -2, -1, -3, 0, -3, -2, -2]
criticized	-1.5	0.92195	[-1, -2, -3, -1, -1, -1, -3, -1, -2, 0]
criticizer	-1.5	0.67082	[-1, -2, -2, -1, -1, -1, -3, -1, -2, -1]
criticizers	-1.6	0.4899	[-1, -1, -1, -2, -2, -2, -1, -2, -2, -2]
criticizes	-1.4	0.66332	[-1, -1, -2, -1, -1, -1, -3, -1, -2, -1]
criticizing	-1.5	0.67082	[-1, -1, -1, -2, -2, -1, -2, -1, -3, -1]
critics	-1.2	0.6	[-2, 0, -1, -1, -1, -1, -2, -1, -2, -1]
crude	-2.7	0.64031	[-2, -2, -3, -4, -2, -3, -3, -2, -3, -3]
crudely	-1.2	0.4	[-1, -2, -2, -1, -1, -1, -1, -1, -1, -1]
crudeness	-2.0	0.7746	[-3, -1, -1, -1, -3, -2, -3, -2, -2, -2]
crudenesses	-2.0	1.0	[-3, -1, -1, -2, -4, -1, -1, -2, -2, -3]
cruder	-2.0	0.89443	[-3, -2, -2, -1, -1, -2, -2, -1, -4, -2]
crudes	-1.1	0.83066	[-2, -1, -1, -1, 0, 0, -1, -1, -3, -1]
crudest	-2.4	1.0198	[-2, -1, -3, -3, -2, -1, -4, -4, -2, -2]
cruel	-2.8	1.16619	[-2, -4, -1, -4, -1, -4, -2, -3, -3, -4]
crueler	-2.3	0.45826	[-2, -3, -2, -2, -2, -3, -2, -2, -3, -2]
cruelest	-2.6	0.8	[-4, -3, -2, -4, -2, -2, -2, -2, -2, -3]
crueller	-2.4	0.4899	[-2, -3, -3, -3, -2, -2, -3, -2, -2, -2]
cruellest	-2.9	1.04403	[-2, -3, -4, -4, -4, -3, -1, -2, -2, -4]
cruelly	-2.8	0.4	[-3, -3, -3, -3, -3, -3, -2, -2, -3, -3]
cruelness	-2.9	0.3	[-3, -3, -3, -3, -3, -3, -3, -3, -2, -3]
cruelties	-2.3	1.00499	[-4, -3, -2, -1, -2, -2, -1, -4, -2, -2]
cruelty	-2.9	0.83066	[-3, -3, -3, -3, -4, -3, -1, -3, -4, -2]
crush	-0.6	1.11355	[0, 0, 0, -1, 1, 0, -2, -3, -1, 0]
crushed	-1.8	0.6	[-2, -2, -2, -1, -2, -1, -1, -3, -2, -2]
crushes	-1.9	0.53852	[-2, -2, -2, -2, -2, -1, -1, -3, -2, -2]
crushing	-1.5	1.85742	[-2, -3, -1, -3, 2, -2, -2, -3, 2, -3]
cry	-2.1	0.53852	[-2, -2, -2, -1, -2, -2, -3, -3, -2, -2]
crying	-2.1	0.7	[-3, -1, -2, -2, -3, -2, -3, -2, -1, -2]
cunt	-2.2	2.08806	[-4, -1, -4, -2, 2, -4, -4, -3, 1, -3]
cunts	-2.9	1.44568	[-3, -4, -3, -4, -4, -4, -3, 1, -3, -2]
curious	1.3	0.78102	[0, 1, 0, 2, 2, 2, 1, 1, 2, 2]
curse	-2.5	0.67082	[-3, -3, -4, -2, -2, -3, -2, -2, -2, -2]
cut	-1.1	0.53852	[-2, -1, -1, -1, 0, -1, -1, -1, -2, -1]
cute	2.0	0.63246	[1, 3, 1, 2, 2, 2, 2, 3, 2, 2]
cutely	1.3	1.00499	[3, 1, 1, 2, 2, 1, 1, 2, -1, 1]
cuteness	2.3	0.45826	[2, 2, 2, 3, 2, 3, 3, 2, 2, 2]
cutenesses	1.9	0.53852	[1, 2, 2, 1, 3, 2, 2, 2, 2, 2]
cuter	2.3	0.9	[1, 2, 3, 4, 1, 2, 2, 3, 3, 2]
cutes	1.8	0.87178	[1, 2, 3, 0, 1, 2, 2, 2, 3, 2]
cutesie	1.0	1.18322	[2, 2, 1, 1, 0, 2, 2, -1, 2, -1]
cutesier	1.5	1.20416	[3, -1, 2, 1, 1, 2, 2, 3, 0, 2]
cutesiest	2.2	1.4	[3, 3, 4, 2, 2, 4, 2, -1, 2, 1]
cutest	2.8	0.87178	[2, 3, 3, 4, 4, 3, 1, 3, 2, 3]
cutesy	2.1	0.83066	[2, 1, 2, 2, 4, 3, 1, 2, 2, 2]
cutey	2.1	1.04403	[1, 2, 3, 4, 1, 1, 3, 2, 3, 1]
cuteys	1.5	1.0247	[3, 2, 2, 0, 1, 2, 1, 1, 3, 0]
cutie	1.5	0.80623	[3, 1, 1, 2, 1, 1, 1, 3, 1, 1]
cutiepie	2.0	1.09545	[3, 1, 2, 4, 0, 2, 1, 3, 2, 2]
cuties	2.2	0.6	[3, 2, 2, 2, 3, 1, 2, 2, 3, 2]
cuts	-1.2	0.6	[-1, -2, -1, 0, -1, -1, -2, -2, -1, -1]
cutting	-0.5	0.67082	[0, -1, 0, 0, 0, -1, -1, -2, 0, 0]
cynic	-1.4	0.8	[-1, -2, -1, 0, -2, -3, -1, -1, -1, -2]
cynical	-1.6	0.66332	[-1, -1, -2, -2, -1, -1, -2, -2, -1, -3]
cynically	-1.3	1.00499	[-2, -1, -1, -1, -3, -2, -1, -2, 1, -1]
cynicism	-1.7	0.64031	[-2, -3, -1, -1, -2, -1, -2, -1, -2, -2]
cynicisms	-1.7	0.78102	[-1, -1, -3, -1, -2, -3, -1, -2, -2, -1]
cynics	-0.3	1.1	[-1, 0, -2, 0, 0, -1, 1, -1, 2, -1]
d-:	1.6	0.66332	[1, 1, 1, 2, 2, 3, 1, 1, 2, 2]
d:	1.2	0.87178	[1, 1, 1, 2, 1, 1, 2, 2, -1, 2]
d=	1.5	0.67082	[1, 1, 1, 2, 3, 2, 1, 1, 1, 2]
damage	-2.2	0.4	[-2, -3, -2, -2, -3, -2, -2, -2, -2, -2]
damaged	-1.9	0.53852	[-2, -2, -2, -1, -2, -1, -2, -2, -3, -2]
damager	-1.9	0.53852	[-2, -2, -2, -2, -2, -1, -2, -2, -3, -1]
damagers	-2.0	0.63246	[-2, -3, -1, -2, -2, -1, -3, -2, -2, -2]
damages	-1.9	1.04403	[-1, 0, -2, -2, -2, -4, -2, -1, -3, -2]
damaging	-2.3	0.9	[-4, -1, -2, -4, -2, -2, -2, -2, -2, -2]
damagingly	-2.0	0.7746	[-2, -2, -2, -2, -1, -3, -3, -1, -3, -1]
damn	-1.7	0.64031	[-2, -1, -2, -1, -1, -3, -1, -2, -2, -2]
damnable	-1.7	0.45826	[-2, -1, -2, -2, -1, -2, -1, -2, -2, -2]
damnableness	-1.8	0.74833	[-2, -2, -2, -2, -1, -2, -2, 0, -3, -2]
damnably	-1.7	0.45826	[-2, -1, -2, -2, -1, -2, -1, -2, -2, -2]
damnation	-2.6	1.0198	[-3, -2, -3, -4, -4, -3, -1, -2, -1, -3]
damnations	-1.4	1.11355	[-2, -1, -2, -3, -2, 0, -1, 1, -2, -2]
damnatory	-2.6	1.42829	[-4, -1, -4, -2, -1, -3, -3, 0, -4, -4]
damned	-1.6	0.66332	[-1, -1, -3, -1, -2, -2, -1, -2, -1, -2]
damnedest	-0.5	1.5	[1, 0, 0, 0, -1, -1, 0, 2, -3, -3]
damnified	-2.8	0.9798	[-1, -3, -3, -2, -2, -3, -4, -4, -2, -4]
damnifies	-1.8	0.87178	[-2, -2, -1, -2, -3, -2, -2, 0, -1, -3]
damnify	-2.2	0.74833	[-2, -2, -4, -2, -3, -2, -1, -2, -2, -2]
damnifying	-2.4	0.66332	[-3, -1, -2, -2, -2, -2, -3, -3, -3, -3]
damning	-1.4	0.8	[-1, -3, -1, -1, -1, -1, -3, -1, -1, -1]
damningly	-2.0	1.61245	[-3, -2, -1, -4, -3, -3, -3, -2, 2, -1]
damnit	-2.4	1.0198	[-3, -3, -2, -2, -3, -2, -4, -2, 0, -3]
damns	-2.2	0.74833	[-2, -3, -2, -1, -3, -2, -1, -2, -3, -3]
danger	-2.4	0.91652	[-3, -1, -2, -3, -3, -3, -2, -1, -2, -4]
dangered	-2.4	0.66332	[-3, -3, -2, -3, -3, -2, -1, -2, -3, -2]
dangering	-2.5	0.80623	[-1, -2, -2, -3, -4, -3, -3, -2, -2, -3]
dangerous	-2.1	0.3	[-2, -3, -2, -2, -2, -2, -2, -2, -2, -2]
dangerously	-2.0	0.44721	[-2, -2, -2, -1, -2, -3, -2, -2, -2, -2]
dangerousness	-2.0	0.44721	[-2, -3, -2, -1, -2, -2, -2, -2, -2, -2]
dangers	-2.2	0.87178	[-1, -1, -2, -4, -2, -3, -3, -2, -2, -2]
daredevil	0.5	0.92195	[0, 1, -1, 2, 0, 0, 1, 0, 0, 2]
daring	1.5	1.5	[3, 0, 1, 1, 2, -2, 3, 2, 2, 3]
daringly	2.1	0.7	[3, 1, 2, 1, 3, 2, 2, 3, 2, 2]
daringness	1.4	0.8	[0, 2, 1, 3, 1, 2, 2, 1, 1, 1]
darings	0.4	0.91652	[0, 1, 1, 1, 0, 1, 0, 1, -2, 1]
darkest	-2.2	0.6	[-3, -3, -2, -2, -3, -2, -1, -2, -2, -2]
darkness	-1.0	0.44721	[-2, -1, -1, -1, -1, 0, -1, -1, -1, -1]
darling	2.8	0.6	[3, 3, 2, 2, 3, 3, 4, 2, 3, 3]
darlingly	1.6	0.66332	[1, 1, 2, 3, 1, 1, 2, 2, 2, 1]
darlingness	2.3	0.45826	[3, 3, 2, 2, 2, 2, 2, 2, 3, 2]
darlings	2.2	0.4	[3, 2, 2, 2, 2, 2, 2, 2, 3, 2]
dauntless	2.3	0.78102	[3, 3, 2, 1, 3, 3, 2, 1, 2, 3]
daze	-0.7	0.78102	[-1, 0, -1, -1, 1, -1, -1, 0, -1, -2]
dazed	-0.7	0.64031	[0, -1, -1, 0, -1, -1, 0, -1, 0, -2]
dazedly	-0.4	1.0198	[-1, -1, -1, -1, -1, 2, -1, 1, 0, -1]
dazedness	-0.5	1.11803	[-1, 2, 0, -1, -1, -1, 1, -2, -1, -1]
dazes	-0.3	0.78102	[0, -1, 0, 0, 0, -1, 0, 1, 0, -2]
dead	-3.3	1.00499	[-4, -4, -1, -4, -4, -3, -4, -2, -3, -4]
deadlock	-1.4	0.8	[-2, -2, -1, -3, -1, 0, -2, -1, -1, -1]
deafening	-1.2	1.6	[-4, -2, 0, -3, 1, -2, 1, -2, -1, 0]
dear	1.6	1.35647	[3, 3, 2, 2, 2, 2, 1, -2, 1, 2]
dearer	1.9	0.7	[2, 2, 1, 2, 1, 1, 2, 3, 2, 3]
dearest	2.6	0.8	[1, 2, 3, 3, 2, 2, 3, 3, 4, 3]
dearie	2.2	0.6	[2, 2, 2, 3, 2, 1, 3, 2, 3, 2]
dearies	1.0	1.0	[0, 1, 2, -1, 1, 1, 1, 1, 1, 3]
dearly	1.8	1.07703	[3, 4, 2, 1, 1, 0, 1, 2, 2, 2]
dearness	2.0	0.7746	[1, 1, 2, 3, 2, 2, 2, 3, 1, 3]
dears	1.9	0.83066	[3, 2, 2, 2, 1, 2, 2, 2, 0, 3]
dearth	-2.3	1.00499	[-2, -2, -1, -4, -2, -1, -2, -4, -3, -2]
dearths	-0.9	0.7	[0, -1, 0, -1, -2, -1, -2, 0, -1, -1]
deary	1.9	0.83066	[3, 2, 2, 1, 2, 2, 3, 2, 0, 2]
death	-2.9	1.04403	[-3, -4, -4, -3, -3, -1, -1, -4, -3, -3]
debonair	0.8	1.72047	[1, -1, -1, -3, 2, 2, 2, 2, 2, 2]
debt	-1.5	1.0247	[-2, -1, -2, -3, 1, -2, -2, -1, -1, -2]
decay	-1.7	0.45826	[-2, -2, -2, -1, -2, -1, -1, -2, -2, -2]
decayed	-1.6	0.91652	[-2, -2, -2, -2, -2, 1, -1, -2, -2, -2]
decayer	-1.6	0.4899	[-2, -2, -2, -1, -2, -1, -1, -1, -2, -2]
decayers	-1.6	0.4899	[-2, -1, -1, -2, -1, -2, -2, -2, -1, -2]
decaying	-1.7	0.64031	[-1, -1, -2, -2, -1, -2, -3, -2, -2, -1]
decays	-1.7	0.45826	[-2, -1, -2, -2, -1, -2, -1, -2, -2, -2]
deceit	-2.0	1.34164	[-3, -2, -2, -3, -3, 0, 1, -2, -3, -3]
deceitful	-1.9	1.22066	[-3, -2, -2, -3, -1, -3, -1, -3, -2, 1]
deceive	-1.7	0.64031	[-1, -2, -2, -1, -2, -1, -1, -3, -2, -2]
deceived	-1.9	1.3	[1, -3, -3, -1, -1, -2, -2, -2, -4, -2]
deceives	-1.6	1.56205	[-1, 2, -2, -2, -3, -2, 0, -2, -4, -2]
deceiving	-1.4	1.68523	[-3, -2, -2, -2, -1, -1, 1, -4, 2, -2]
deception	-1.9	1.04403	[-1, -2, -2, -4, -2, 0, -2, -1, -3, -2]
decisive	0.9	0.83066	[2, 2, 0, 1, -1, 1, 1, 1, 1, 1]
dedicated	2.0	0.44721	[2, 2, 2, 2, 2, 2, 2, 1, 3, 2]
defeat	-2.0	1.67332	[0, -4, -3, -4, -2, -1, -2, -1, 1, -4]
defeated	-2.1	0.83066	[-1, -2, -1, -2, -3, -2, -2, -2, -2, -4]
defeater	-1.4	0.8	[-2, -1, -1, -3, -2, -1, -2, -1, 0, -1]
defeaters	-0.9	0.9434	[-2, 0, -1, -2, -2, -1, 0, -1, 1, -1]
defeating	-1.6	0.66332	[-2, -2, -1, -1, -1, -1, -2, -2, -3, -1]
defeatism	-1.3	1.00499	[-1, -2, -2, -1, -1, -3, 1, -2, -1, -1]
defeatist	-1.7	0.9	[0, -1, -2, -3, -1, -2, -1, -3, -2, -2]
defeatists	-2.1	0.9434	[-3, -2, -1, -2, -2, -1, -3, -4, -1, -2]
defeats	-1.3	1.1	[-1, 0, -1, -2, -1, -2, -3, 1, -2, -2]
defeature	-1.9	1.22066	[1, -2, -2, -2, -2, -1, -2, -3, -4, -2]
defeatures	-1.5	1.20416	[-3, -2, -3, 0, -1, -1, -2, 0, -3, 0]
defect	-1.4	0.8	[-2, -1, -2, -1, 0, -2, -3, -1, -1, -1]
defected	-1.7	0.64031	[-3, -2, -2, -2, -1, -1, -1, -2, -1, -2]
defecting	-1.8	0.6	[-2, -1, -2, -2, -2, -1, -3, -1, -2, -2]
defection	-1.4	0.66332	[-1, -2, -1, -2, 0, -1, -2, -2, -2, -1]
defections	-1.5	0.67082	[-2, -2, -2, -1, 0, -1, -2, -2, -1, -2]
defective	-1.9	0.53852	[-2, -1, -2, -3, -2, -2, -2, -2, -1, -2]
defectively	-2.1	0.83066	[-1, -3, -2, -1, -3, -2, -1, -3, -2, -3]
defectiveness	-1.8	0.74833	[-1, -1, -2, -2, -2, -3, -1, -1, -2, -3]
defectives	-1.8	0.74833	[-3, -3, -1, -2, -2, -1, -2, -1, -1, -2]
defector	-1.9	0.53852	[-2, -3, -2, -2, -1, -2, -1, -2, -2, -2]
defectors	-1.3	1.26886	[-2, -1, -2, 0, -1, -1, -2, -4, 1, -1]
defects	-1.7	0.9	[-1, -2, -1, 0, -2, -3, -2, -2, -1, -3]
defence	0.4	0.91652	[0, 0, 0, 1, 0, 0, 0, 2, 2, -1]
defenceman	0.4	1.11355	[3, 0, 0, 0, 0, -1, 2, 0, 0, 0]
defencemen	0.6	0.91652	[0, 0, 0, 2, 0, 2, 0, 2, 0, 0]
defences	-0.2	1.16619	[0, 0, 0, 1, -2, -1, 0, -2, 0, 2]
defender	0.4	1.0198	[0, 0, 2, 1, -1, 2, 0, 1, -1, 0]
defenders	0.3	0.78102	[0, 1, 1, 0, 0, 0, 0, -1, 2, 0]
defense	0.5	0.67082	[0, 1, 0, 1, 2, 1, 0, 0, 0, 0]
defenseless	-1.4	0.8	[0, -1, -1, -2, -1, -1, -3, -1, -2, -2]
defenselessly	-1.1	0.9434	[-2, -2, -2, -1, 0, -1, 1, -1, -1, -2]
defenselessness	-1.3	1.18743	[-3, -1, -3, 0, -2, -1, -1, -2, 1, -1]
defenseman	0.1	1.13578	[2, 0, 0, 0, 0, 0, -1, 0, 2, -2]
defensemen	-0.4	0.66332	[0, 0, -2, 0, -1, -1, 0, 0, 0, 0]
defenses	0.7	1.41774	[3, 0, 2, 0, -1, 1, -2, 1, 1, 2]
defensibility	0.4	1.56205	[1, -2, 1, 0, 4, 0, -1, 1, -1, 1]
defensible	0.8	0.87178	[0, 2, 0, 0, 1, 0, 2, 0, 2, 1]
defensibly	0.1	1.13578	[0, -1, 0, 0, -1, 0, 3, 0, -1, 1]
defensive	0.1	1.13578	[2, -1, 0, -1, 2, 0, -1, 1, 0, -1]
defensively	-0.6	0.91652	[1, 1, -1, -1, -1, -1, -2, -1, 0, -1]
defensiveness	-0.4	1.11355	[2, -1, -1, -1, -1, 0, 0, 1, -2, -1]
defensives	-0.3	1.00499	[-1, 0, 0, -1, 0, -1, 0, -2, 2, 0]
defer	-1.2	0.6	[-1, -2, -1, 0, -1, -2, -2, -1, -1, -1]
deferring	-0.7	0.64031	[0, 0, -2, -1, -1, -1, -1, 0, -1, 0]
defiant	-0.9	1.44568	[-1, -2, -1, 2, 1, -2, 0, -1, -3, -2]
deficit	-1.7	0.78102	[-3, -3, -2, -1, -2, -2, -1, -1, -1, -1]
definite	1.1	0.7	[2, 1, 0, 1, 0, 1, 1, 2, 2, 1]
definitely	1.7	0.64031	[2, 2, 2, 2, 2, 1, 2, 2, 0, 2]
